Name,Discounted Price,Actual Price,Saving,Brand,Z_score
Lenovo loq 15 13th Core i5 13450hx (24GB-512GB) DOS,266999.0,285000.0,6.316140350877193,lenovo,1.161529064433462
Apple MacBook Air 15 MW1K3 M4 Chip,450999.0,460000.0,1.9567391304347825,apple,1.0238041604142027
Dell Latitude 3550 Raptor Lake 13th Gen Core i5 1335U (8GB-512GB SSD),184999.0,219999.0,15.909163223469196,dell,0.7647059816510078
LENOVO LOQ 15 Ci5 13450HX,261999.0,310000.0,15.484193548387095,lenovo,1.7230785552827834
HP OmniBook Ultra Flip 14-FH0030CA Core Ultra 7 256V (16GB 1TB SSD),416999.0,450000.0,7.333555555555556,hp,0.8534140850683398
Lenovo ThinkPad X1 Carbon G13 Ultra 7 256V (32GB-512GB SSD),659999.0,726000.0,9.091046831955923,lenovo,1.979249921172688
HP VICTUS 15-FA2013DX Ci5-13420H (8GB 512GB SSD) RTX 3050 6GB,195999.0,249900.0,21.569027611044415,hp,0.3792559909547573
HP VICTUS 15-FA2701WM Ci5-13420H (16GB-512GB SSD) RTX 4050 6GB,233999.0,275999.0,15.217446440023332,hp,0.8093293515177066
ACER PREDATOR HELIOS 16 AI Core Ultra 9 275HX (32GB-1TB SSD) RTX 5070Ti 12GB,684999.0,724000.0,5.3868784530386735,acer,-0.19961537828374584
ASUS EXPERTBOOK B1403CVA Ci5 1334U (16GB-512GB SSD),153999.0,200000.0,23.0005,asus,0.13538514105712457
Lenovo ThinkPad E14 G8 U7-255H (16GB-512GB SSD),289999.0,350000.0,17.143142857142855,lenovo,
Lenovo ThinkPad E16 G3 Ultra 5 225U (8GB-512GB SSD),224999.0,300000.0,25.000333333333337,lenovo,1.3375751952752897
Dell Alienware Aurora 16 Core 7 240H (16GB-512GB SSD) RTX 5050 8GB,349999.0,400000.0,12.50025,dell,
Dell Latitude 3550 Ultra 5-125U (8GB-512GB SSD),197999.0,250000.0,20.8004,dell,-0.7071067811865476
Asus VivoBook 16 M1605YA Ryzen 7-7730U (8GB-512GB SSD),179999.0,215000.0,16.27953488372093,asus,
Dell Alienware 16 Aurora Core 7-240H (32GB-1TB SSD) RTX 5060 8GB,440999.0,480000.0,8.125208333333333,dell,
HP OmniBook 5 16-AF1067ST Ultra 7-255U (16GB-1TB SSD),239999.0,280000.0,14.286071428571429,hp,-0.9504274091258422
HP Victus 15-FA2317TX Ci7-13620H (16GB-512GB SSD) RTX 4050 6GB,301999.0,350000.0,13.714571428571428,hp,0.3467663759929406
Apple Macbook Air 13 MW0Y3 M4,286999.0,299999.0,4.333347777825926,apple,-0.7631976374319899
Dell Inspiron 3515 15.6 inches AMD Ryzen 5 3450U (8GB - 256GB),134499.0,145000.0,7.242068965517241,dell,
Infinix INBook X2 1065G7 14 Inches Core i7 (8GB RAM - 512GB SSD),119999.0,169999.0,29.41193771728069,infinix,
Apple MacBook Pro A2289 13 Inches Core i5 (8GB-512GB),242999.0,380000.0,36.052894736842106,apple,
HP 15s FQ5098TU 15.6 Inches 12th Gen Core i5 Win 11 (8GB - 512GB),145999.0,174999.0,16.571523265847233,hp,-0.8550029760372907
Dell Inspiron 3520 Core i7 12th Gen (8GB-512GBSSD),187499.0,230000.0,18.47869565217391,dell,-0.937503413643397
Apple MacBook Air 15.3 M2 MQKX3 (8GB-512GB),406999.0,420000.0,3.0954761904761905,apple,0.7071067811865476
HP 15 FD0336nia 13th Gen Core i3 (4GB-256GB),107999.0,125000.0,13.6008,hp,-0.5417901989355164
Lenovo IdeaPad 5 Core i7 12th Gen (16GB-512GB),205999.0,238000.0,13.445798319327732,lenovo,-0.8652396466387537
HP VICTUS 16-R0003NIA Ci7-13700H (32GB -1TB SSD) RTX 4060 8GB,349999.0,400000.0,12.50025,hp,0.8891905903447067
ASUS ExpertBook B1 502CB 12th Ci5 235U,147999.0,170000.0,12.941764705882353,asus,-1.6922228828128556
Apple MacBook Air 15 Inches With M3 Chip (MRYV3),399999.0,449999.0,11.111135802524005,apple,-0.20887666124306686
Dell Vostro 3530 Ci3-1305U (8GB-512GB SSD),111999.0,143000.0,21.67902097902098,dell,0.7259163613392463
Apple Macbook Air 15 MC7C4 M4 Chip,489999.0,499999.0,2.000004000008,apple,1.4705406490114605
Acer Nitro V15 13th Gen Core i7-13620H (16GB-512GB SSD) RTX 4060 8GB Graphics,295999.0,305000.0,2.9511475409836065,acer,-0.4649333557792291
Acer Nitro V16 AMD RYZEN 7 8845HS (16GB-512GB SSD),300999.0,330000.0,8.788181818181819,acer,
HP OmniBook 5 16-AF1095CL Core Ultra 9 285H (32GB 1TB),346999.0,370000.0,6.216486486486486,hp,
HP EliteBook 840 G11 Ultra 7-155U vPro (16GB-512GB SSD),344999.0,380000.0,9.210789473684212,hp,0.1106558227530884
Dell 15 DC15250 Core 3-100U (8GB-512GB SSD),147999.0,165000.0,10.303636363636363,dell,
HP Pavilion 15 EH2033au 15.6 Inches AMD Ryzen 7 5825U Win 11 (16GB - 1TB),200999.0,249999.0,19.6000784003136,hp,0.08144444840789233
HP Pavilion 15 EH2032au 15.6 Inches AMD Ryzen 5 5625U Win 11 (16GB - 512GB),156999.0,199999.0,21.500107500537503,hp,0.3486276587993027
HP 15s FD0107TU 15.6 Inches 13th Gen Core i5 1335u Win 11 (8GB - 512GB),159999.0,219999.0,27.27285124023291,hp,-0.11346877069100479
"HP 15-DY5131WM Laptop 12thGen Core i3 (8GB RAM, 256GB SSD)",109999.0,135000.0,18.51925925925926,hp,0.20839238701498114
HP Envy 14-ES0013DX 13th Gen Core i5-1335U (8GB DDR4-512GB SSD),169999.0,220000.0,22.72772727272727,hp,-0.1134522921531082
Dell Vostro 3520 12th Gen Core i3 15.6 inches (8GB-512GB),100999.0,125000.0,19.2008,dell,-1.1406368271907878
HP 15 FD0240TU 13th Gen Core i5 1334u (8GB-512GB),150999.0,185000.0,18.37891891891892,hp,-0.6902011185335528
HP Envy 16 AC0013DX Ultra 5 125U,210999.0,250000.0,15.6004,hp,-0.609271795844942
ASUS ZenBook 14 Q415MA Core Ultra 5 125H,191999.0,250000.0,23.2004,asus,
Dell Inspiron 16 5640 Core i5-1334U (16GB-512GB SSD),197999.0,209999.0,5.7143129252996445,dell,0.4205779660675869
LENOVO LOQ 15 Ci5 12450HX,241999.0,279999.0,13.571477040989432,lenovo,1.0491967042839636
Infinix INBook X2 1035G1 14 Inches Core i5 (8GB RAM - 512GB SSD),110999.0,159999.0,30.625191407446295,infinix,-0.7071067811865476
HP 15s FQ5096TU 15.6 Inches 12th Gen Core i3 Win 11 (4GB - 256GB),128999.0,152000.0,15.132236842105263,hp,1.483702783130827
HP 15S-FQ5317TU Laptop 12th Gen Core i5 (8GB-512GB),150999.0,180000.0,16.111666666666665,hp,-0.7725938080164735
HP 15S-FQ5299NIA Laptop 12th Gen Core i7 (8GB-512GB SSD),177999.0,220000.0,19.09136363636364,hp,-1.0635365813216513
HP 15s EQ2174AU AMD Ryzen 5 5500U (8GB 512GB),115999.0,126000.0,7.9373015873015875,hp,-1.3158271309111667
Dell Vostro 3520 12th Gen Core i5 15.6 inches (8GB-512GB),129599.0,150000.0,13.600666666666667,dell,-1.6441557146313803
HP Victus 15-FA0212TX Gaming Laptop 12th Gen Core i7-12650H (16GB-512GB),285999.0,320000.0,10.6253125,hp,0.021311847381880893
HP 15S-EQ2315AU Laptop AMD Ryzen 7-5700U 8GB-512GB,151999.0,210000.0,27.61952380952381,hp,-1.2220251892303133
HP VICTUS 15-FB2082WM R5-8645HS (8GB-512GB SSD) RTX-4050-6GB,231999.0,292000.0,20.548287671232877,hp,
HP Spectre x360 14-EF2051TU 13th Gen 1355U,401999.0,425000.0,5.412,hp,
Acer Predator Helios Neo PH16-72-903U Intel Core i9-14900HX (32GB-1TB SSD),480999.0,499999.0,3.8000076000151997,acer,-0.16745131629762441
HP Victus 15-FB2146AX R7-8845HS (16GB-512GB SSD) RTX 4060 8GB,296999.0,335000.0,11.343582089552239,hp,
HP DU3572TU 15.6 Inches Core i5 11thGen (8GB RAM - 512GBSSD),176499.0,200000.0,11.7505,hp,-0.4430230500847908
Infinix INBook Y1 Plus Laptop Core i3 (8GB-256GB SSD) International,85999.0,111999.0,23.21449298654452,infinix,-0.7071067811865476
HP Laptop 15S FQ5276NIA i3 12th Gen (4GB-256GB),107999.0,125000.0,13.6008,hp,-0.5417901989355164
DELL Vostro 15 3520 Laptop 12th Gen Core i3,101999.0,139999.0,27.143051021793013,dell,0.41472046585154454
HP 15S-FQ5340TU Core i3 12th Gen (8GB-256GB),106999.0,120000.0,10.834166666666667,hp,-0.9168814919107652
HP 15-FB1000CA Ryzen 5 15.6 inches (16GB-1TB),206999.0,220000.0,5.909545454545455,hp,0.7985088767752091
HP 15s EQ2174AU 15.6 Inches Ryzen 5 (8GB-512GB),116999.0,150000.0,22.000666666666664,hp,-0.7759966608635814
HP Envy 16-H1053DX 13th Gen Core i7-13700H (16GB-1TB),360999.0,400000.0,9.750250000000001,hp,0.8891905903447067
HP Envy x360 2 in 1 14 FC0023DX Core Ultra 7 Laptop,230999.0,300000.0,23.000333333333334,hp,-0.7382107627500561
Asus Zenbook 14 Q425MA Core Ultra 7 155H,265999.0,300000.0,11.333666666666668,asus,-0.7071067811865476
Apple MacBook Air 15 Inches With M3 Chip (MXD43),395999.0,449999.0,12.000026666725926,apple,-0.20887666124306686
Acer Predator Helios Neo PHN14-51-97X1 Intel Core Ultra 9-185H (32GB-1TB SSD),430999.0,550000.0,21.636545454545455,acer,-0.8851366116002946
Lenovo IdeaPad Slim 5 Core i5 13420H DOS (16GB-512GB SSD),176999.0,199999.0,11.500057500287502,lenovo,-0.7477616664338654
HP 15s FQ5099TU 15.6 Inches 12th Gen Core i7 Win 11 (8GB - 512GB),173999.0,199999.0,13.000065000325002,hp,-1.2805171155466448
Lenovo Ideapad 5 15.6 Inches 11th Gen Core i5 DOS (8GB - 512GB),144599.0,174999.0,17.37152783730193,lenovo,-1.309311157283187
Lenovo Ideapad 3 15.6 Inches 11th Gen Core i7 DOS (8GB - 1TB),155999.0,184999.0,15.675760409515727,lenovo,-1.4758766812348412
HP 250 G9 15.6 Inches 12th Gen core i5 DOS (8GB - 512GB),152999.0,189999.0,19.473786704140547,hp,-0.6078249075885287
DELL Vostro 15 3520 Laptop 12th Gen Core i5,134999.0,170000.0,20.588823529411766,dell,-0.9558996834645385
ASUS Expertbook B1402CVA 13th Gen Core i7 (16GB-512GB),156999.0,200000.0,21.5005,asus,-1.408883181236709
Apple MACBOOK AIR 13” M3 CHIP MRXV3 8-256,288999.0,400000.0,27.750249999999998,apple,-0.6788233014578039
HP Pavilion 15 EH3050au - AMD Ryzen 7 7730U Octa Core (16GB-1TB),198499.0,245000.0,18.98,hp,-0.08146074218570726
HP Envy 2 in 1 16 AC0023dx Intel Core Ultra 7 155U Processor (16GB-1tb),251999.0,299000.0,15.719397993311038,hp,-0.7488215950688454
HP 15s FD0110TU - Raptor Lake - 13th Gen Core i7 (16GB-512GB),222999.0,270000.0,17.407777777777778,hp,-0.5211123669698853
Lenovo ThinkPad E14 Gen 4 Ryzen 5 DOS,141999.0,180000.0,21.111666666666668,lenovo,-0.8153680433034614
Apple MacBook Air MRXN3 M3 8-Core Chip,288999.0,300000.0,3.6670000000000003,apple,-1.6187353801288513
Dell Inspiron 15 3530 13th Gen Core i7 1355U (16GB-512GB SSD),189999.0,219999.0,13.636425620116455,dell,-1.0714464123473373
Dell Inspiron 3535 AMD Ryzen 7-7730U (16GB-512GB SSD),134499.0,142999.0,5.944097511171407,dell,
Acer Predator Helios Neo PH16-72-99PA Intel Core i9-14900HX (32GB-1TB SSD),430999.0,449999.0,4.222231604959123,acer,-0.3767633685491323
Acer Predator Helios Neo PH16-72-97T1 Intel Core i9-14900HX (32GB-1TB SSD),781999.0,950000.0,17.684315789473683,acer,1.7163613402069915
ASUS ROG Zephyrus G14 GA403UM Ryzen 9-270 (16GB-1TB SSD) RTX 5060 8GB,499999.0,550000.0,9.09109090909091,asus,
Lenovo ThinkPad E15 15.6 Inches AMD Ryzen 7 (08GB RAM - 512GB SSD),145500.0,175000.0,16.857142857142858,lenovo,
ASUS Expertbook B3402FB 12th gen Core i7 (16GB-512GB),225000.0,365000.0,38.35616438356164,asus,0.1906516231490044
ASUS TUF FX507ZC4-HN096 12th Gen Core i5 (16GB-512GB),260000.0,200000.0,-30.0,asus,0.13538514105712457
Lenovo Thinkpad E15 15.6 Inches Core i5 (8GB RAM - 512GB HDD),153000.0,237500.0,35.578947368421055,lenovo,0.09458503181975092
ASUS Expertbook B1402CBA 12th Gen Core i5 (8GB-512GB),155000.0,200000.0,22.5,asus,0.13538514105712457
ASUS TUF FX507ZC4-HN153 12th Gen Core i7 (16GB-512GB),300000.0,365000.0,17.80821917808219,asus,0.1906516231490044
ASUS TUF FX507ZV4-LP349 12th Gen Core i7 (16GB-512GB),345000.0,365000.0,5.47945205479452,asus,0.1906516231490044
Infinix GT BOOK Core i9 13900H (32GB - 1TB),442999.0,442999.0,0.0,infinix,
ASUS Expertbook B1500CBA 12th Gen Core i7 (16GB-512GB),205000.0,365000.0,43.83561643835616,asus,0.1906516231490044
ASUS TUF FX507ZC4-HN129 12th Gen Core i5 (8GB-512GB),255000.0,200000.0,-27.500000000000004,asus,0.13538514105712457
Asus ROG Zephyrus G15 GA503QR 15.6 Inches Ryzen 9 5900HS Octa-Core (16GB RAM - 1TB SSD),399900.0,550000.0,27.290909090909093,asus,
